Time	UTC	GPS_lat(deg)	GPS_long(deg)	CBF:psi_ref	CBF:py_rel	CBF:px_rel	CBF:omega_safe
324.360	16:38:48.790	37.196137159	-3.620362469	2.491156,0.675687	8.953125,1.40625	-17.425781,1.480469	0.
324.610	16:38:49.040	37.196137159	-3.620362469	2.491156,0.675687	8.953125,1.40625	-17.425781,1.480469	0.
324.860	16:38:49.290	37.196137229	-3.620362601	2.491156,0.675687	8.953125,1.40625	-17.425781,1.480469	0.
325.110	16:38:49.540	37.196137229	-3.620362689	2.491156,0.675687	8.953125,1.40625	-17.425781,1.480469	0.
325.360	16:38:49.790	37.196137335	-3.620362821	2.491156,0.675687	8.953125,1.40625	-17.425781,1.480469	0.
325.610	16:38:50.040	37.196137405	-3.620363040	2.491156,0.675687	8.953125,1.40625	-17.425781,1.480469	0.
325.860	16:38:50.290	37.196137335	-3.620363128	2.491156,0.675687	8.953125,1.40625	-17.425781,1.480469	0.
326.110	16:38:50.540	37.196137405	-3.620363260	2.491156,0.675687	8.953125,1.40625	-17.425781,1.480469	0.
326.360	16:38:50.790	37.196137335	-3.620363260	2.491156,0.675687	8.953125,1.40625	-17.425781,1.480469	0.
326.610	16:38:51.040	37.196137230	-3.620363348	2.491156,0.675687	8.953125,1.40625	-17.425781,1.480469	0.
326.860	16:38:51.290	37.196137336	-3.620363612	-18.991831,6.189382	10.773438,-2.160156	-9.363281,1.570312	0.
327.110	16:38:51.540	37.196137160	-3.620363612	-18.991831,6.189382	10.773438,-2.160156	-9.363281,1.570312	0.
327.360	16:38:51.790	37.196137160	-3.620363700	-18.991831,6.189382	10.773438,-2.160156	-9.363281,1.570312	0.
327.610	16:38:52.040	37.196137055	-3.620363832	-18.991831,6.189382	10.773438,-2.160156	-9.363281,1.570312	0.
327.860	16:38:52.290	37.196136950	-3.620363832	-9.425097,8.240053	10.246094,-3.308594	-7.269531,-0.289062	0.
328.110	16:38:52.540	37.196136879	-3.620363833	-9.425097,8.240053	10.246094,-3.308594	-7.269531,-0.289062	0.
328.360	16:38:52.790	37.196136774	-3.620363921	-9.425097,8.240053	10.246094,-3.308594	-7.269531,-0.289062	0.
328.610	16:38:53.040	37.196136528	-3.620364053	-9.425097,8.240053	10.246094,-3.308594	-7.269531,-0.289062	0.
328.860	16:38:53.290	37.196136529	-3.620364141	-4.476582,7.786957	8.894531,-3.960938	-4.03125,-2.191406	0.
329.110	16:38:53.540	37.196136318	-3.620364141	-4.476582,7.786957	8.894531,-3.960938	-4.03125,-2.191406	0.
329.360	16:38:53.790	37.196136318	-3.620364273	-4.476582,7.786957	8.894531,-3.960938	-4.03125,-2.191406	0.
329.610	16:38:54.040	37.196136142	-3.620364053	-4.476582,7.786957	8.894531,-3.960938	-4.03125,-2.191406	0.
329.860	16:38:54.290	37.196136072	-3.620363922	-2.897358,11.089628	7.15625,-4.0625	-1.359375,-3.449219	0.
330.110	16:38:54.540	37.196135967	-3.620363922	-2.897358,11.089628	7.15625,-4.0625	-1.359375,-3.449219	0.
330.360	16:38:54.790	37.196135897	-3.620363922	-2.897358,11.089628	7.15625,-4.0625	-1.359375,-3.449219	0.
330.610	16:38:55.040	37.196135721	-3.620363834	-2.897358,11.089628	7.15625,-4.0625	-1.359375,-3.449219	0.
330.860	16:38:55.290	37.196135616	-3.620363922	-2.897358,11.089628	7.15625,-4.0625	-1.359375,-3.449219	0.
331.110	16:38:55.540	37.196135616	-3.620363835	-2.897358,11.089628	7.15625,-4.0625	-1.359375,-3.449219	0.
331.360	16:38:55.790	37.196135616	-3.620363703	-2.897358,11.089628	7.15625,-4.0625	-1.359375,-3.449219	0.
331.610	16:38:56.040	37.196135441	-3.620363703	-2.897358,11.089628	7.15625,-4.0625	-1.359375,-3.449219	0.
331.860	16:38:56.290	37.196135441	-3.620363704	-6.199283,12.342326	2.519531,-3.398438	0.191406,-6.507812	0.
332.110	16:38:56.540	37.196135265	-3.620363616	-6.199283,12.342326	2.519531,-3.398438	0.191406,-6.507812	0.
332.360	16:38:56.790	37.196135265	-3.620363616	-6.199283,12.342326	2.519531,-3.398438	0.191406,-6.507812	0.
332.610	16:38:57.040	37.196135266	-3.620363353	-6.199283,12.342326	2.519531,-3.398438	0.191406,-6.507812	0.
332.860	16:38:57.290	37.196135266	-3.620363353	0.,17.017939	0.300781,-3.019531	1.519531,-8.121094	0.
333.110	16:38:57.540	37.196135266	-3.620363353	0.,17.017939	0.300781,-3.019531	1.519531,-8.121094	0.
333.360	16:38:57.790	37.196134915	-3.620363046	0.,17.017939	0.300781,-3.019531	1.519531,-8.121094	0.
333.610	16:38:58.040	37.196134985	-3.620362915	0.,17.017939	0.300781,-3.019531	1.519531,-8.121094	0.
333.860	16:38:58.290	37.196134985	-3.620362915	23.042824,17.384245	-2.300781,-2.261719	1.550781,-9.683594	0.
334.110	16:38:58.540	37.196134915	-3.620362695	23.042824,17.384245	-2.300781,-2.261719	1.550781,-9.683594	0.
334.360	16:38:58.790	37.196134810	-3.620362696	23.042824,17.384245	-2.300781,-2.261719	1.550781,-9.683594	0.
334.610	16:38:59.040	37.196134634	-3.620362696	23.042824,17.384245	-2.300781,-2.261719	1.550781,-9.683594	0.
334.860	16:38:59.290	37.196134634	-3.620362696	24.120735,21.228603	-4.101562,-1.648438	0.460938,-10.855469	0.
335.110	16:38:59.540	37.196134810	-3.620362608	24.120735,21.228603	-4.101562,-1.648438	0.460938,-10.855469	0.
335.360	16:38:59.790	37.196134705	-3.620362345	24.120735,21.228603	-4.101562,-1.648438	0.460938,-10.855469	0.
335.610	16:39:0.040	37.196134530	-3.620362257	24.120735,21.228603	-4.101562,-1.648438	0.460938,-10.855469	0.
335.860	16:39:0.290	37.196134530	-3.620362258	20.541132,26.215816	-5.699219,-0.75	-2.640625,-12.597656	0.
336.110	16:39:0.540	37.196134635	-3.620362038	20.541132,26.215816	-5.699219,-0.75	-2.640625,-12.597656	0.
336.360	16:39:0.790	37.196134460	-3.620362126	20.541132,26.215816	-5.699219,-0.75	-2.640625,-12.597656	0.
336.610	16:39:1.040	37.196134354	-3.620362258	20.541132,26.215816	-5.699219,-0.75	-2.640625,-12.597656	0.
336.860	16:39:1.290	37.196134355	-3.620362258	32.281776,18.789543	-5.710938,-0.203125	-5.460938,-13.964844	0.
337.110	16:39:1.540	37.196134284	-3.620362478	32.281776,18.789543	-5.710938,-0.203125	-5.460938,-13.964844	0.
337.360	16:39:1.790	37.196134355	-3.620362478	32.281776,18.789543	-5.710938,-0.203125	-5.460938,-13.964844	0.
337.610	16:39:2.040	37.196134355	-3.620362610	32.281776,18.789543	-5.710938,-0.203125	-5.460938,-13.964844	0.
337.860	16:39:2.290	37.196134355	-3.620362610	27.309387,13.197135	-5.257812,0.890625	-8.277344,-14.925781	0.
338.110	16:39:2.540	37.196134355	-3.620362611	27.309387,13.197135	-5.257812,0.890625	-8.277344,-14.925781	0.
338.360	16:39:2.790	37.196134461	-3.620362699	27.309387,13.197135	-5.257812,0.890625	-8.277344,-14.925781	0.
338.610	16:39:3.040	37.196134636	-3.620362830	27.309387,13.197135	-5.257812,0.890625	-8.277344,-14.925781	0.
338.860	16:39:3.290	37.196134637	-3.620362831	33.847706,12.231309	-4.191406,1.449219	-10.597656,-15.277344	0.
339.110	16:39:3.540	37.196134707	-3.620363050	33.847706,12.231309	-4.191406,1.449219	-10.597656,-15.277344	0.
339.360	16:39:3.790	37.196134707	-3.620363051	33.847706,12.231309	-4.191406,1.449219	-10.597656,-15.277344	0.
339.610	16:39:4.040	37.196134813	-3.620363051	33.847706,12.231309	-4.191406,1.449219	-10.597656,-15.277344	0.
339.860	16:39:4.290	37.196134813	-3.620363051	38.559776,20.000664	-2.308594,3.167969	-12.777344,-15.933594	0.
340.110	16:39:4.540	37.196134918	-3.620363271	38.559776,20.000664	-2.308594,3.167969	-12.777344,-15.933594	0.
340.360	16:39:4.790	37.196134918	-3.620363271	38.559776,20.000664	-2.308594,3.167969	-12.777344,-15.933594	0.
340.610	16:39:5.040	37.196134989	-3.620363271	38.559776,20.000664	-2.308594,3.167969	-12.777344,-15.933594	0.
340.860	16:39:5.290	37.196134989	-3.620363271	36.462627,15.637307	-0.941406,4.960938	-14.164062,-16.285156	0.
341.110	16:39:5.540	37.196135164	-3.620363491	36.462627,15.637307	-0.941406,4.960938	-14.164062,-16.285156	0.
341.360	16:39:5.790	37.196135446	-3.620363711	36.462627,15.637307	-0.941406,4.960938	-14.164062,-16.285156	0.
341.610	16:39:6.040	37.196135516	-3.620363843	36.462627,15.637307	-0.941406,4.960938	-14.164062,-16.285156	0.
341.860	16:39:6.290	37.196135516	-3.620363843	38.490234,17.744583	1.652344,6.089844	-16.183594,-16.253906	0.
342.110	16:39:6.540	37.196135622	-3.620363931	38.490234,17.744583	1.652344,6.089844	-16.183594,-16.253906	0.
342.360	16:39:6.790	37.196135727	-3.620363931	38.490234,17.744583	1.652344,6.089844	-16.183594,-16.253906	0.
342.610	16:39:7.040	37.196135727	-3.620364063	38.490234,17.744583	1.652344,6.089844	-16.183594,-16.253906	0.
342.860	16:39:7.290	37.196135727	-3.620364063	33.654621,6.452509	4.097656,7.816406	-16.996094,-15.636719	0.
343.110	16:39:7.540	37.196135727	-3.620364063	33.654621,6.452509	4.097656,7.816406	-16.996094,-15.636719	0.
343.360	16:39:7.790	37.196135798	-3.620363932	33.654621,6.452509	4.097656,7.816406	-16.996094,-15.636719	0.
343.610	16:39:8.040	37.196135798	-3.620364064	33.654621,6.452509	4.097656,7.816406	-16.996094,-15.636719	0.
343.860	16:39:8.290	37.196135903	-3.620364152	40.635788,2.131709	6.789062,8.785156	-17.539062,-14.566406	0.
344.110	16:39:8.540	37.196135904	-3.620364284	40.635788,2.131709	6.789062,8.785156	-17.539062,-14.566406	0.
344.360	16:39:8.790	37.196135974	-3.620364503	40.635788,2.131709	6.789062,8.785156	-17.539062,-14.566406	0.
344.610	16:39:9.040	37.196136079	-3.620364503	40.635788,2.131709	6.789062,8.785156	-17.539062,-14.566406	0.
344.860	16:39:9.290	37.196136150	-3.620364504	16.601822,2.330517	8.789062,8.9375	-16.976562,-14.214844	0.
345.110	16:39:9.540	37.196136080	-3.620364504	16.601822,2.330517	8.789062,8.9375	-16.976562,-14.214844	0.
345.360	16:39:9.790	37.196136326	-3.620364724	16.601822,2.330517	8.789062,8.9375	-16.976562,-14.214844	0.
345.610	16:39:10.040	37.196136326	-3.620364724	16.601822,2.330517	8.789062,8.9375	-16.976562,-14.214844	0.
345.860	16:39:10.290	37.196136326	-3.620364856	-9.208521,0.530241	11.039062,9.707031	-14.464844,-11.375	0.
346.110	16:39:10.540	37.196136326	-3.620364856	-9.208521,0.530241	11.039062,9.707031	-14.464844,-11.375	0.
346.360	16:39:10.790	37.196136256	-3.620364856	-9.208521,0.530241	11.039062,9.707031	-14.464844,-11.375	0.
346.610	16:39:11.040	37.196136256	-3.620364944	-9.208521,0.530241	11.039062,9.707031	-14.464844,-11.375	0.
346.860	16:39:11.290	37.196136256	-3.620364944	-13.944826,0.521968	11.558594,9.707031	-11.617188,-11.347656	0.
347.110	16:39:11.540	37.196136327	-3.620365164	-13.944826,0.521968	11.558594,9.707031	-11.617188,-11.347656	0.
347.360	16:39:11.790	37.196136432	-3.620365076	-13.944826,0.521968	11.558594,9.707031	-11.617188,-11.347656	0.
347.610	16:39:12.040	37.196136432	-3.620365077	-13.944826,0.521968	11.558594,9.707031	-11.617188,-11.347656	0.
347.860	16:39:12.290	37.196136432	-3.620364945	-13.56039,0.859894	11.488281,8.667969	-8.707031,-8.71875	0.
348.110	16:39:12.540	37.196136608	-3.620364857	-13.56039,0.859894	11.488281,8.667969	-8.707031,-8.71875	0.
348.360	16:39:12.790	37.196136713	-3.620364858	-13.56039,0.859894	11.488281,8.667969	-8.707031,-8.71875	0.
348.610	16:39:13.040	37.196136889	-3.620364858	-13.56039,0.859894	11.488281,8.667969	-8.707031,-8.71875	0.
348.860	16:39:13.290	37.196137170	-3.620365077	-10.163857,0.43675	10.734375,7.773438	-5.839844,-7.398438	0.
349.110	16:39:13.540	37.196137416	-3.620364946	-10.163857,0.43675	10.734375,7.773438	-5.839844,-7.398438	0.
349.360	16:39:13.790	37.196137697	-3.620365078	-10.163857,0.43675	10.734375,7.773438	-5.839844,-7.398438	0.
349.610	16:39:14.040	37.196137768	-3.620365078	-10.163857,0.43675	10.734375,7.773438	-5.839844,-7.398438	0.
349.860	16:39:14.290	37.196138154	-3.620364947	-5.312653,0.669842	9.234375,6.855469	-3.460938,-6.082031	0.
350.110	16:39:14.540	37.196138225	-3.620364947	-5.312653,0.669842	9.234375,6.855469	-3.460938,-6.082031	0.
350.360	16:39:14.790	37.196138330	-3.620364859	-5.312653,0.669842	9.234375,6.855469	-3.460938,-6.082031	0.
350.610	16:39:15.040	37.196138506	-3.620364859	-5.312653,0.669842	9.234375,6.855469	-3.460938,-6.082031	0.
350.860	16:39:15.290	37.196138682	-3.620364947	-5.312653,0.669842	9.234375,6.855469	-3.460938,-6.082031	0.
351.110	16:39:15.540	37.196138857	-3.620364947	-5.312653,0.669842	9.234375,6.855469	-3.460938,-6.082031	0.
351.360	16:39:15.790	37.196139138	-3.620364948	-5.312653,0.669842	9.234375,6.855469	-3.460938,-6.082031	0.
351.610	16:39:16.040	37.196139033	-3.620365080	-5.312653,0.669842	9.234375,6.855469	-3.460938,-6.082031	0.
351.860	16:39:16.290	37.196139209	-3.620365299	-0.880979,-0.232087	5.882812,4.800781	-0.339844,-3.449219	0.
352.110	16:39:16.540	37.196139209	-3.620365299	-0.880979,-0.232087	5.882812,4.800781	-0.339844,-3.449219	0.
352.360	16:39:16.790	37.196139595	-3.620365300	-0.880979,-0.232087	5.882812,4.800781	-0.339844,-3.449219	0.
352.610	16:39:17.040	37.196139841	-3.620365432	-0.880979,-0.232087	5.882812,4.800781	-0.339844,-3.449219	0.
352.860	16:39:17.290	37.196139947	-3.620365520	-0.880979,-0.232087	5.882812,4.800781	-0.339844,-3.449219	0.
353.110	16:39:17.540	37.196140123	-3.620365651	-0.880979,-0.232087	5.882812,4.800781	-0.339844,-3.449219	0.
353.360	16:39:17.790	37.196140123	-3.620365651	-0.880979,-0.232087	5.882812,4.800781	-0.339844,-3.449219	0.
353.610	16:39:18.040	37.196140228	-3.620365740	-0.880979,-0.232087	5.882812,4.800781	-0.339844,-3.449219	0.
353.860	16:39:18.290	37.196140228	-3.620365652	0.,-2.313363	-0.230469,2.558594	1.832031,-0.949219	0.
354.110	16:39:18.540	37.196140123	-3.620365520	0.,-2.313363	-0.230469,2.558594	1.832031,-0.949219	0.
354.360	16:39:18.790	37.196140018	-3.620365433	0.,-2.313363	-0.230469,2.558594	1.832031,-0.949219	0.
354.610	16:39:19.040	37.196140018	-3.620365433	0.,-2.313363	-0.230469,2.558594	1.832031,-0.949219	0.
354.860	16:39:19.290	37.196139772	-3.620365521	25.091366,-18.150572	-3.082031,2.	1.941406,0.097656	0.
355.110	16:39:19.540	37.196139667	-3.620365521	25.091366,-18.150572	-3.082031,2.	1.941406,0.097656	0.
355.360	16:39:19.790	37.196139491	-3.620365653	25.091366,-18.150572	-3.082031,2.	1.941406,0.097656	0.
355.610	16:39:20.040	37.196139316	-3.620365653	25.091366,-18.150572	-3.082031,2.	1.941406,0.097656	0.
355.860	16:39:20.290	37.196139211	-3.620365654	32.34103,0.	-5.039062,1.902344	0.980469,0.429688	0.
356.110	16:39:20.540	37.196139211	-3.620365654	32.34103,0.	-5.039062,1.902344	0.980469,0.429688	0.
356.360	16:39:20.790	37.196139141	-3.620365742	32.34103,0.	-5.039062,1.902344	0.980469,0.429688	0.
356.610	16:39:21.040	37.196139141	-3.620365742	32.34103,0.	-5.039062,1.902344	0.980469,0.429688	0.
356.860	16:39:21.290	37.196139597	-3.620365874	26.849344,0.	-6.710938,-0.722656	-2.160156,1.28125	0.
357.110	16:39:21.540	37.196139598	-3.620366093	26.849344,0.	-6.710938,-0.722656	-2.160156,1.28125	0.
357.360	16:39:21.790	37.196139211	-3.620366313	26.849344,0.	-6.710938,-0.722656	-2.160156,1.28125	0.
357.610	16:39:22.040	37.196139492	-3.620366533	26.849344,0.	-6.710938,-0.722656	-2.160156,1.28125	0.
357.860	16:39:22.290	37.196139598	-3.620366445	23.237791,0.066599	-6.242188,-1.382812	-4.808594,1.832031	0.
358.110	16:39:22.540	37.196139598	-3.620366314	23.237791,0.066599	-6.242188,-1.382812	-4.808594,1.832031	0.
358.360	16:39:22.790	37.196139598	-3.620366314	23.237791,0.066599	-6.242188,-1.382812	-4.808594,1.832031	0.
358.610	16:39:23.040	37.196139669	-3.620366314	23.237791,0.066599	-6.242188,-1.382812	-4.808594,1.832031	0.
358.860	16:39:23.290	37.196139774	-3.620366446	21.445925,0.06502	-4.601562,-1.402344	-7.148438,1.722656	0.
359.110	16:39:23.540	37.196139950	-3.620366534	21.445925,0.06502	-4.601562,-1.402344	-7.148438,1.722656	0.
359.360	16:39:23.790	37.196139845	-3.620366534	21.445925,0.06502	-4.601562,-1.402344	-7.148438,1.722656	0.
359.610	16:39:24.040	37.196139845	-3.620366534	21.445925,0.06502	-4.601562,-1.402344	-7.148438,1.722656	0.
359.860	16:39:24.290	37.196139845	-3.620366535	35.348415,0.012442	-2.859375,-1.429688	-9.617188,1.667969	0.
360.110	16:39:24.540	37.196140020	-3.620366535	35.348415,0.012442	-2.859375,-1.429688	-9.617188,1.667969	0.
360.360	16:39:24.790	37.196140126	-3.620366535	35.348415,0.012442	-2.859375,-1.429688	-9.617188,1.667969	0.
360.610	16:39:25.040	37.196140021	-3.620366535	35.348415,0.012442	-2.859375,-1.429688	-9.617188,1.667969	0.
360.860	16:39:25.290	37.196140302	-3.620366755	39.228336,0.043358	-1.21875,-1.449219	-12.117188,1.648438	0.
361.110	16:39:25.540	37.196140302	-3.620366755	39.228336,0.043358	-1.21875,-1.449219	-12.117188,1.648438	0.
361.360	16:39:25.790	37.196140407	-3.620366887	39.228336,0.043358	-1.21875,-1.449219	-12.117188,1.648438	0.
361.610	16:39:26.040	37.196140478	-3.620366887	39.228336,0.043358	-1.21875,-1.449219	-12.117188,1.648438	0.
361.860	16:39:26.290	37.196140583	-3.620366756	54.98344,0.019046	0.269531,-1.53125	-14.578125,1.589844	0.
362.110	16:39:26.540	37.196140829	-3.620366887	54.98344,0.019046	0.269531,-1.53125	-14.578125,1.589844	0.
362.360	16:39:26.790	37.196140935	-3.620366975	54.98344,0.019046	0.269531,-1.53125	-14.578125,1.589844	0.
362.610	16:39:27.040	37.196141040	-3.620366976	54.98344,0.019046	0.269531,-1.53125	-14.578125,1.589844	0.
362.860	16:39:27.290	37.196141286	-3.620367108	42.687641,0.069306	2.269531,-1.609375	-16.355469,1.589844	0.
363.110	16:39:27.540	37.196141286	-3.620367108	42.687641,0.069306	2.269531,-1.609375	-16.355469,1.589844	0.
363.360	16:39:27.790	37.196141567	-3.620367240	42.687641,0.069306	2.269531,-1.609375	-16.355469,1.589844	0.
363.610	16:39:28.040	37.196141567	-3.620367240	42.687641,0.069306	2.269531,-1.609375	-16.355469,1.589844	0.
363.860	16:39:28.290	37.196141848	-3.620367328	39.687695,0.02881	4.480469,-1.742188	-17.476562,1.519531	0.
364.110	16:39:28.540	37.196141848	-3.620367328	39.687695,0.02881	4.480469,-1.742188	-17.476562,1.519531	0.
364.360	16:39:28.790	37.196141919	-3.620367328	39.687695,0.02881	4.480469,-1.742188	-17.476562,1.519531	0.
364.610	16:39:29.040	37.196142024	-3.620367241	39.687695,0.02881	4.480469,-1.742188	-17.476562,1.519531	0.
364.860	16:39:29.290	37.196142024	-3.620367241	36.626236,0.0972	5.078125,-1.8125	-17.695312,1.441406	0.
365.110	16:39:29.540	37.196142024	-3.620367241	36.626236,0.0972	5.078125,-1.8125	-17.695312,1.441406	0.
365.360	16:39:29.790	37.196142200	-3.620367461	36.626236,0.0972	5.078125,-1.8125	-17.695312,1.441406	0.
365.610	16:39:30.040	37.196142200	-3.620367461	36.626236,0.0972	5.078125,-1.8125	-17.695312,1.441406	0.
365.860	16:39:30.290	37.196142271	-3.620367329	36.753281,0.114423	5.058594,-1.949219	-17.675781,1.398438	0.
366.110	16:39:30.540	37.196142376	-3.620367242	36.753281,0.114423	5.058594,-1.949219	-17.675781,1.398438	0.
366.360	16:39:30.790	37.196142482	-3.620367242	36.753281,0.114423	5.058594,-1.949219	-17.675781,1.398438	0.
366.610	16:39:31.040	37.196142552	-3.620367330	36.753281,0.114423	5.058594,-1.949219	-17.675781,1.398438	0.
366.860	16:39:31.290	37.196142728	-3.620367330	36.753281,0.065194	5.058594,-2.058594	-17.675781,1.378906	0.
367.110	16:39:31.540	37.196142903	-3.620367330	36.753281,0.065194	5.058594,-2.058594	-17.675781,1.378906	0.
367.360	16:39:31.790	37.196143009	-3.620367243	36.753281,0.065194	5.058594,-2.058594	-17.675781,1.378906	0.
367.610	16:39:32.040	37.196143079	-3.620367243	36.753281,0.065194	5.058594,-2.058594	-17.675781,1.378906	0.
367.860	16:39:32.290	37.196143079	-3.620367111	36.753281,-0.015128	5.058594,-2.136719	-17.675781,1.339844	0.
368.110	16:39:32.540	37.196143290	-3.620366980	36.753281,-0.015128	5.058594,-2.136719	-17.675781,1.339844	0.
368.360	16:39:32.790	37.196143290	-3.620366980	36.753281,-0.015128	5.058594,-2.136719	-17.675781,1.339844	0.
368.610	16:39:33.040	37.196143361	-3.620366893	36.753281,-0.015128	5.058594,-2.136719	-17.675781,1.339844	0.
368.860	16:39:33.290	37.196143361	-3.620366893	36.753281,-0.017924	5.058594,-2.230469	-17.675781,1.261719	0.
369.110	16:39:33.540	37.196143361	-3.620366893	36.753281,-0.017924	5.058594,-2.230469	-17.675781,1.261719	0.
369.360	16:39:33.790	37.196143537	-3.620366893	36.753281,-0.017924	5.058594,-2.230469	-17.675781,1.261719	0.
369.610	16:39:34.040	37.196143537	-3.620366893	36.753281,-0.017924	5.058594,-2.230469	-17.675781,1.261719	0.
369.860	16:39:34.290	37.196143537	-3.620366893	36.753281,0.033606	5.058594,-2.308594	-17.675781,1.210938	0.
370.110	16:39:34.540	37.196143923	-3.620366762	36.753281,0.033606	5.058594,-2.308594	-17.675781,1.210938	0.
370.360	16:39:34.790	37.196143993	-3.620366894	36.753281,0.033606	5.058594,-2.308594	-17.675781,1.210938	0.
370.610	16:39:35.040	37.196143993	-3.620366894	36.753281,0.033606	5.058594,-2.308594	-17.675781,1.210938	0.
370.860	16:39:35.290	37.196144275	-3.620367245	36.753281,0.107403	5.058594,-2.421875	-17.675781,1.203125	0.
371.110	16:39:35.540	37.196144626	-3.620367553	36.753281,0.107403	5.058594,-2.421875	-17.675781,1.203125	0.
371.360	16:39:35.790	37.196144731	-3.620367992	36.753281,0.107403	5.058594,-2.421875	-17.675781,1.203125	0.
371.610	16:39:36.040	37.196144731	-3.620368124	36.753281,0.107403	5.058594,-2.421875	-17.675781,1.203125	0.
371.860	16:39:36.290	37.196144626	-3.620368256	36.753281,0.083707	5.058594,-2.511719	-17.675781,1.210938	0.
372.110	16:39:36.540	37.196144626	-3.620368344	36.753281,0.083707	5.058594,-2.511719	-17.675781,1.210938	0.
372.360	16:39:36.790	37.196144626	-3.620368256	36.753281,0.083707	5.058594,-2.511719	-17.675781,1.210938	0.
372.610	16:39:37.040	37.196144802	-3.620368344	36.753281,0.083707	5.058594,-2.511719	-17.675781,1.210938	0.
372.860	16:39:37.290	37.196144802	-3.620368344	36.753281,0.083707	5.058594,-2.511719	-17.675781,1.210938	0.
373.110	16:39:37.540	37.196144802	-3.620368696	36.753281,0.083707	5.058594,-2.511719	-17.675781,1.210938	0.
373.360	16:39:37.790	37.196144732	-3.620368784	36.753281,0.083707	5.058594,-2.511719	-17.675781,1.210938	0.
373.610	16:39:38.040	37.196144803	-3.620368696	36.753281,0.083707	5.058594,-2.511719	-17.675781,1.210938	0.
373.860	16:39:38.290	37.196144803	-3.620369003	36.753281,0.003012	5.058594,-2.609375	-17.675781,0.902344	0.
374.110	16:39:38.540	37.196144803	-3.620369267	36.753281,0.003012	5.058594,-2.609375	-17.675781,0.902344	0.
374.360	16:39:38.790	37.196144803	-3.620369487	36.753281,0.003012	5.058594,-2.609375	-17.675781,0.902344	0.
374.610	16:39:39.040	37.196144733	-3.620369575	36.753281,0.003012	5.058594,-2.609375	-17.675781,0.902344	0.
374.860	16:39:39.290	37.196144522	-3.620369487	36.753281,-0.043818	5.058594,-2.621094	-17.675781,0.898438	2.567842
375.110	16:39:39.540	37.196144452	-3.620369487	36.753281,-0.043818	5.058594,-2.621094	-17.675781,0.898438	2.567842
375.360	16:39:39.790	37.196144347	-3.620369487	36.753281,-0.043818	5.058594,-2.621094	-17.675781,0.898438	2.567842
375.610	16:39:40.040	37.196144347	-3.620369487	36.753281,-0.043818	5.058594,-2.621094	-17.675781,0.898438	2.567842
375.860	16:39:40.290	37.196144277	-3.620369707	36.753281,-0.043818	5.058594,-2.621094	-17.675781,0.898438	2.567842
376.110	16:39:40.540	37.196144172	-3.620369576	36.753281,-0.043818	5.058594,-2.621094	-17.675781,0.898438	2.567842
376.360	16:39:40.790	37.196144277	-3.620369488	36.753281,-0.043818	5.058594,-2.621094	-17.675781,0.898438	2.567842
376.610	16:39:41.040	37.196144453	-3.620369488	36.753281,-0.043818	5.058594,-2.621094	-17.675781,0.898438	2.567842
376.860	16:39:41.290	37.196144347	-3.620369357	36.753281,0.264284	5.058594,-2.621094	-17.675781,0.882812	0.
377.110	16:39:41.540	37.196144348	-3.620369269	36.753281,0.264284	5.058594,-2.621094	-17.675781,0.882812	0.
377.360	16:39:41.790	37.196144348	-3.620369138	36.753281,0.264284	5.058594,-2.621094	-17.675781,0.882812	0.
377.610	16:39:42.040	37.196144523	-3.620369138	36.753281,0.264284	5.058594,-2.621094	-17.675781,0.882812	0.
377.860	16:39:42.290	37.196144348	-3.620369006	36.753281,0.050247	5.058594,-2.609375	-17.675781,0.828125	0.
378.110	16:39:42.540	37.196144348	-3.620368919	36.753281,0.050247	5.058594,-2.609375	-17.675781,0.828125	0.
378.360	16:39:42.790	37.196144173	-3.620368919	36.753281,0.050247	5.058594,-2.609375	-17.675781,0.828125	0.
378.610	16:39:43.040	37.196144102	-3.620369007	36.753281,0.050247	5.058594,-2.609375	-17.675781,0.828125	0.
378.860	16:39:43.290	37.196144173	-3.620369139	36.753281,0.004041	5.058594,-2.542969	-17.675781,0.816406	0.
379.110	16:39:43.540	37.196144103	-3.620369139	36.753281,0.004041	5.058594,-2.542969	-17.675781,0.816406	0.
379.360	16:39:43.790	37.196144103	-3.620369139	36.753281,0.004041	5.058594,-2.542969	-17.675781,0.816406	0.
379.610	16:39:44.040	37.196144103	-3.620368920	36.753281,0.004041	5.058594,-2.542969	-17.675781,0.816406	0.
379.860	16:39:44.290	37.196144173	-3.620369008	36.753281,0.331028	5.058594,-2.511719	-17.675781,0.808594	0.
380.110	16:39:44.540	37.196144279	-3.620368789	36.753281,0.331028	5.058594,-2.511719	-17.675781,0.808594	0.
380.360	16:39:44.790	37.196144349	-3.620368789	36.753281,0.331028	5.058594,-2.511719	-17.675781,0.808594	0.
380.610	16:39:45.040	37.196144349	-3.620368921	36.753281,0.331028	5.058594,-2.511719	-17.675781,0.808594	0.
380.860	16:39:45.290	37.196144279	-3.620369009	36.753281,1.647141	5.058594,-2.609375	-17.675781,0.800781	0.
381.110	16:39:45.540	37.196144279	-3.620369140	36.753281,1.647141	5.058594,-2.609375	-17.675781,0.800781	0.
381.360	16:39:45.790	37.196144525	-3.620369141	36.753281,1.647141	5.058594,-2.609375	-17.675781,0.800781	0.
381.610	16:39:46.040	37.196144525	-3.620369009	36.753281,1.647141	5.058594,-2.609375	-17.675781,0.800781	0.
